cash_position_id,account_id,customer_id,branch_id,business_date,opening_balance,closing_balance,available_liquidity,currency_code,region_code,start_date,end_date,baseline
CASHPOS_0000619,ACC_NAMER_000537,CUST_NAMER_000537,BR_NAMER_0137,2026-06-13,465136.16,445374.94,321913.15,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000620,ACC_NAMER_000391,CUST_NAMER_000391,BR_NAMER_0191,2026-06-21,3720089.09,3478146.8,3173475.27,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000621,ACC_NAMER_001113,CUST_NAMER_001113,BR_NAMER_0113,2026-06-06,2530017.56,2590767.11,1972471.11,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000622,ACC_NAMER_001505,CUST_NAMER_001505,BR_NAMER_0105,2026-06-22,5082816.25,5392942.19,4577962.77,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000623,ACC_NAMER_000670,CUST_NAMER_000670,BR_NAMER_0070,2026-06-21,5307635.24,5217568.95,4959614.8,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000624,ACC_NAMER_000062,CUST_NAMER_000062,BR_NAMER_0062,2026-06-26,1708243.13,1676257.19,1557969.3,USD,NAMER,2026-06-26,2026-06-27,cash_20260630
CASHPOS_0000625,ACC_NAMER_001350,CUST_NAMER_001350,BR_NAMER_0150,2026-06-08,2774114.78,2563802.32,2441211.96,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0000626,ACC_NAMER_001376,CUST_NAMER_001376,BR_NAMER_0176,2026-06-12,726731.25,700834.3,492531.63,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000627,ACC_NAMER_001164,CUST_NAMER_001164,BR_NAMER_0164,2026-06-02,4836419.28,4384528.84,3490340.94,USD,NAMER,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0000628,ACC_NAMER_001439,CUST_NAMER_001439,BR_NAMER_0039,2026-06-23,4604114.72,4290413.48,3812726.11,USD,NAMER,2026-06-23,2026-06-24,cash_20260630
CASHPOS_0000629,ACC_NAMER_000978,CUST_NAMER_000978,BR_NAMER_0178,2026-06-09,3051398.42,2837204.5,1997067.66,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000630,ACC_NAMER_000224,CUST_NAMER_000224,BR_NAMER_0024,2026-06-29,661894.92,666279.83,603855.75,USD,NAMER,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0000631,ACC_NAMER_000781,CUST_NAMER_000781,BR_NAMER_0181,2026-06-01,2534281.57,2301913.57,1861540.19,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000632,ACC_NAMER_001140,CUST_NAMER_001140,BR_NAMER_0140,2026-06-22,3392700.99,2999772.68,2406500.76,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000633,ACC_NAMER_001322,CUST_NAMER_001322,BR_NAMER_0122,2026-06-29,4710933.28,4871697.19,3752318.07,USD,NAMER,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0000634,ACC_NAMER_000720,CUST_NAMER_000720,BR_NAMER_0120,2026-06-28,1047467.25,1063081.71,1025823.97,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000635,ACC_NAMER_000188,CUST_NAMER_000188,BR_NAMER_0188,2026-06-12,3948053.72,3610049.71,2893077.79,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000636,ACC_NAMER_000089,CUST_NAMER_000089,BR_NAMER_0089,2026-06-25,1264151.46,1159710.41,1004066.06,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0000637,ACC_NAMER_000450,CUST_NAMER_000450,BR_NAMER_0050,2026-06-13,1359644.61,1400191.7,1256642.96,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000638,ACC_NAMER_000512,CUST_NAMER_000512,BR_NAMER_0112,2026-06-13,242035.08,253477.35,240426.09,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000639,ACC_NAMER_001174,CUST_NAMER_001174,BR_NAMER_0174,2026-06-24,3051161.19,3252135.47,2370964.13,USD,NAMER,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0000640,ACC_NAMER_000838,CUST_NAMER_000838,BR_NAMER_0038,2026-06-20,4556141.76,4892011.81,4288946.3,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000641,ACC_NAMER_001346,CUST_NAMER_001346,BR_NAMER_0146,2026-06-11,2980049.76,2680896.43,2462481.38,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000642,ACC_NAMER_001373,CUST_NAMER_001373,BR_NAMER_0173,2026-06-22,4112032.4,4362798.2,4064744.11,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000643,ACC_NAMER_000946,CUST_NAMER_000946,BR_NAMER_0146,2026-06-15,1142292.01,1132119.85,858955.82,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000644,ACC_NAMER_000187,CUST_NAMER_000187,BR_NAMER_0187,2026-06-19,588407.49,650789.82,615692.74,USD,NAMER,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0000645,ACC_NAMER_000386,CUST_NAMER_000386,BR_NAMER_0186,2026-06-02,1103198.83,1101166.63,1043515.04,USD,NAMER,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0000646,ACC_NAMER_000840,CUST_NAMER_000840,BR_NAMER_0040,2026-06-01,620297.63,589064.76,517894.84,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000647,ACC_NAMER_001459,CUST_NAMER_001459,BR_NAMER_0059,2026-06-22,2909803.7,2818252.47,2746781.64,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000648,ACC_NAMER_000349,CUST_NAMER_000349,BR_NAMER_0149,2026-06-04,2308200.46,2426637.97,2092716.96,USD,NAMER,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0000649,ACC_NAMER_000648,CUST_NAMER_000648,BR_NAMER_0048,2026-06-06,2825091.84,3014487.38,2196279.3,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000650,ACC_NAMER_000973,CUST_NAMER_000973,BR_NAMER_0173,2026-06-09,5431772.46,5213050.59,5089313.19,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000651,ACC_NAMER_000747,CUST_NAMER_000747,BR_NAMER_0147,2026-06-29,768535.07,817180.33,608955.46,USD,NAMER,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0000652,ACC_NAMER_000329,CUST_NAMER_000329,BR_NAMER_0129,2026-06-18,2141609.68,2145462.11,1801027.1,USD,NAMER,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0000653,ACC_NAMER_000606,CUST_NAMER_000606,BR_NAMER_0006,2026-06-06,480743.43,450036.52,324726.6,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000654,ACC_NAMER_000719,CUST_NAMER_000719,BR_NAMER_0119,2026-06-25,3131038.78,3248614.9,3122035.41,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0000655,ACC_NAMER_001472,CUST_NAMER_001472,BR_NAMER_0072,2026-06-24,2105769.9,1924970.42,1525548.03,USD,NAMER,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0000656,ACC_NAMER_000112,CUST_NAMER_000112,BR_NAMER_0112,2026-06-11,1851347.11,1790507.59,1353318.55,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000657,ACC_NAMER_000983,CUST_NAMER_000983,BR_NAMER_0183,2026-06-28,1825753.97,1972582.9,1545122.21,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000658,ACC_NAMER_000772,CUST_NAMER_000772,BR_NAMER_0172,2026-06-12,625040.08,644829.73,582467.11,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000659,ACC_NAMER_000703,CUST_NAMER_000703,BR_NAMER_0103,2026-06-09,3010182.93,2717429.25,2409472.14,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000660,ACC_NAMER_000587,CUST_NAMER_000587,BR_NAMER_0187,2026-06-09,3549083.61,3463515.25,2667445.59,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000661,ACC_NAMER_001410,CUST_NAMER_001410,BR_NAMER_0010,2026-06-06,2075207.3,1946717.65,1857463.92,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000662,ACC_NAMER_000565,CUST_NAMER_000565,BR_NAMER_0165,2026-06-30,1188852.13,1202178.26,1173876.11,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000663,ACC_NAMER_001177,CUST_NAMER_001177,BR_NAMER_0177,2026-06-17,2320553.04,2551563.37,2197080.83,USD,NAMER,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0000664,ACC_NAMER_000118,CUST_NAMER_000118,BR_NAMER_0118,2026-06-13,226895.7,201735.99,170751.16,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000665,ACC_NAMER_001470,CUST_NAMER_001470,BR_NAMER_0070,2026-06-15,3168406.01,3491015.79,2849486.02,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000666,ACC_NAMER_000548,CUST_NAMER_000548,BR_NAMER_0148,2026-06-19,1604724.43,1446866.37,1416338.08,USD,NAMER,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0000667,ACC_NAMER_000436,CUST_NAMER_000436,BR_NAMER_0036,2026-06-13,4850177.26,4813976.46,3977008.97,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000668,ACC_NAMER_001448,CUST_NAMER_001448,BR_NAMER_0048,2026-06-07,4431037.81,4460916.99,4234386.09,USD,NAMER,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0000669,ACC_NAMER_001587,CUST_NAMER_001587,BR_NAMER_0187,2026-06-05,4984841.94,4981660.67,3952767.04,USD,NAMER,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0000670,ACC_NAMER_001519,CUST_NAMER_001519,BR_NAMER_0119,2026-06-12,2605964.44,2508462.66,1813805.85,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000671,ACC_NAMER_001548,CUST_NAMER_001548,BR_NAMER_0148,2026-06-27,1626332.88,1795455.95,1434852.44,USD,NAMER,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0000672,ACC_NAMER_001438,CUST_NAMER_001438,BR_NAMER_0038,2026-06-27,3914316.8,4106230.07,3032771.22,USD,NAMER,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0000673,ACC_NAMER_001346,CUST_NAMER_001346,BR_NAMER_0146,2026-06-20,3503197.47,3698754.88,3388391.96,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000674,ACC_NAMER_000627,CUST_NAMER_000627,BR_NAMER_0027,2026-06-10,1544545.52,1416699.78,1307541.07,USD,NAMER,2026-06-10,2026-06-11,cash_20260630
CASHPOS_0000675,ACC_NAMER_001282,CUST_NAMER_001282,BR_NAMER_0082,2026-06-06,4849477.3,5266206.17,3887056.25,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000676,ACC_NAMER_001125,CUST_NAMER_001125,BR_NAMER_0125,2026-06-21,491385.95,520221.08,471556.26,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000677,ACC_NAMER_000256,CUST_NAMER_000256,BR_NAMER_0056,2026-06-08,4267901.85,4498221.26,4135161.85,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0000678,ACC_NAMER_000157,CUST_NAMER_000157,BR_NAMER_0157,2026-06-21,2719551.8,2831077.18,2715424.67,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000679,ACC_NAMER_001558,CUST_NAMER_001558,BR_NAMER_0158,2026-06-05,3888340.05,4098756.55,3351593.57,USD,NAMER,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0000680,ACC_NAMER_000580,CUST_NAMER_000580,BR_NAMER_0180,2026-06-22,3107623.25,2917821.67,2336726.93,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000681,ACC_NAMER_000025,CUST_NAMER_000025,BR_NAMER_0025,2026-06-18,3302367.81,3438162.19,2445006.47,USD,NAMER,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0000682,ACC_NAMER_001487,CUST_NAMER_001487,BR_NAMER_0087,2026-06-24,3012479.6,3143663.04,2692350.05,USD,NAMER,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0000683,ACC_NAMER_000925,CUST_NAMER_000925,BR_NAMER_0125,2026-06-19,1045393.97,1054485.91,784470.41,USD,NAMER,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0000684,ACC_NAMER_001170,CUST_NAMER_001170,BR_NAMER_0170,2026-06-28,1594043.94,1624852.74,1395063.2,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000685,ACC_NAMER_000072,CUST_NAMER_000072,BR_NAMER_0072,2026-06-09,3765396.48,3463995.97,3147507.7,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000686,ACC_NAMER_001117,CUST_NAMER_001117,BR_NAMER_0117,2026-06-26,3493907.53,3850676.21,2900502.82,USD,NAMER,2026-06-26,2026-06-27,cash_20260630
CASHPOS_0000687,ACC_NAMER_001365,CUST_NAMER_001365,BR_NAMER_0165,2026-06-13,4848471.76,5332880.83,5136779.88,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000688,ACC_NAMER_001111,CUST_NAMER_001111,BR_NAMER_0111,2026-06-27,3935381.31,3879074.48,3178924.38,USD,NAMER,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0000689,ACC_NAMER_001210,CUST_NAMER_001210,BR_NAMER_0010,2026-06-28,1050440.74,1161846.45,1040153.48,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000690,ACC_NAMER_000410,CUST_NAMER_000410,BR_NAMER_0010,2026-06-08,5067419.71,5182342.41,3866790.19,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0000691,ACC_NAMER_000699,CUST_NAMER_000699,BR_NAMER_0099,2026-06-28,1323009.61,1415638.65,1323995.92,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000692,ACC_NAMER_001358,CUST_NAMER_001358,BR_NAMER_0158,2026-06-07,5212549.31,5453181.88,5228647.58,USD,NAMER,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0000693,ACC_NAMER_000344,CUST_NAMER_000344,BR_NAMER_0144,2026-06-18,4598040.9,4894436.6,4234818.15,USD,NAMER,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0000694,ACC_NAMER_000389,CUST_NAMER_000389,BR_NAMER_0189,2026-06-29,4702416.19,4354206.38,3591800.82,USD,NAMER,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0000695,ACC_NAMER_000836,CUST_NAMER_000836,BR_NAMER_0036,2026-06-30,1285540.06,1185550.97,970046.23,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000696,ACC_NAMER_000923,CUST_NAMER_000923,BR_NAMER_0123,2026-06-19,3914307.75,4280640.11,4047567.83,USD,NAMER,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0000697,ACC_NAMER_000991,CUST_NAMER_000991,BR_NAMER_0191,2026-06-30,4748312.03,4618990.62,4484099.44,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000698,ACC_NAMER_000376,CUST_NAMER_000376,BR_NAMER_0176,2026-06-04,2154906.69,1920111.15,1733624.28,USD,NAMER,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0000699,ACC_NAMER_000528,CUST_NAMER_000528,BR_NAMER_0128,2026-06-11,4827505.19,5108336.75,4624008.15,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000700,ACC_NAMER_001563,CUST_NAMER_001563,BR_NAMER_0163,2026-06-13,1858526.88,1947610.38,1852199.24,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000701,ACC_NAMER_000139,CUST_NAMER_000139,BR_NAMER_0139,2026-06-06,347231.84,385286.11,310882.39,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000702,ACC_NAMER_000660,CUST_NAMER_000660,BR_NAMER_0060,2026-06-09,2690426.88,2835651.79,2576464.92,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000703,ACC_NAMER_000985,CUST_NAMER_000985,BR_NAMER_0185,2026-06-03,4390266.88,4872308.94,4061609.48,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000704,ACC_NAMER_000175,CUST_NAMER_000175,BR_NAMER_0175,2026-06-22,2532599.42,2479473.92,2126605.24,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000705,ACC_NAMER_000200,CUST_NAMER_000200,BR_NAMER_0200,2026-06-22,1778376.99,1834376.51,1333964.19,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000706,ACC_NAMER_001266,CUST_NAMER_001266,BR_NAMER_0066,2026-06-30,3859511.55,3448125.29,2747299.85,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000707,ACC_NAMER_001264,CUST_NAMER_001264,BR_NAMER_0064,2026-06-11,4355657.93,4221593.36,3832053.99,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000708,ACC_NAMER_000626,CUST_NAMER_000626,BR_NAMER_0026,2026-06-06,1144620.35,1134729.35,850965.07,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000709,ACC_NAMER_001036,CUST_NAMER_001036,BR_NAMER_0036,2026-06-18,5043974.01,5500123.21,3947924.26,USD,NAMER,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0000710,ACC_NAMER_000022,CUST_NAMER_000022,BR_NAMER_0022,2026-06-25,618718.25,647308.92,623257.07,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0000711,ACC_NAMER_001423,CUST_NAMER_001423,BR_NAMER_0023,2026-06-11,3839259.37,3436881.3,3228758.66,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000712,ACC_NAMER_001357,CUST_NAMER_001357,BR_NAMER_0157,2026-06-24,4604602.85,4721020.74,3433260.66,USD,NAMER,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0000713,ACC_NAMER_001220,CUST_NAMER_001220,BR_NAMER_0020,2026-06-30,1939555.36,1957506.94,1483277.4,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000714,ACC_NAMER_001122,CUST_NAMER_001122,BR_NAMER_0122,2026-06-16,793187.55,865185.86,767763.8,USD,NAMER,2026-06-16,2026-06-17,cash_20260630
CASHPOS_0000715,ACC_NAMER_001338,CUST_NAMER_001338,BR_NAMER_0138,2026-06-06,5021426.99,4840493.52,4015315.94,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000716,ACC_NAMER_001078,CUST_NAMER_001078,BR_NAMER_0078,2026-06-30,3999264.96,3814607.62,3551712.36,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000717,ACC_NAMER_001100,CUST_NAMER_001100,BR_NAMER_0100,2026-06-11,4277919.82,4039908.35,3293943.34,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000718,ACC_NAMER_000340,CUST_NAMER_000340,BR_NAMER_0140,2026-06-13,2233594.0,2206864.13,1760070.42,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000719,ACC_NAMER_000031,CUST_NAMER_000031,BR_NAMER_0031,2026-06-06,1133667.16,1035431.4,828345.52,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000720,ACC_NAMER_001180,CUST_NAMER_001180,BR_NAMER_0180,2026-06-19,5163767.48,5624701.62,5259810.6,USD,NAMER,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0000721,ACC_NAMER_000743,CUST_NAMER_000743,BR_NAMER_0143,2026-06-06,2923474.97,3066683.34,2376380.0,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000722,ACC_NAMER_001435,CUST_NAMER_001435,BR_NAMER_0035,2026-06-13,2386863.1,2188802.51,1775803.81,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000723,ACC_NAMER_000028,CUST_NAMER_000028,BR_NAMER_0028,2026-06-19,2579024.27,2433546.53,1802744.99,USD,NAMER,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0000724,ACC_NAMER_001481,CUST_NAMER_001481,BR_NAMER_0081,2026-06-08,999993.61,1028113.44,763662.8,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0000725,ACC_NAMER_000742,CUST_NAMER_000742,BR_NAMER_0142,2026-06-28,5223462.89,5448148.98,4479628.1,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000726,ACC_NAMER_000208,CUST_NAMER_000208,BR_NAMER_0008,2026-06-23,2383705.49,2294055.64,1777019.42,USD,NAMER,2026-06-23,2026-06-24,cash_20260630
CASHPOS_0000727,ACC_NAMER_000759,CUST_NAMER_000759,BR_NAMER_0159,2026-06-08,5068075.91,5302587.46,5168021.05,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0000728,ACC_NAMER_000375,CUST_NAMER_000375,BR_NAMER_0175,2026-06-11,1693472.34,1750737.35,1395746.51,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000729,ACC_NAMER_000211,CUST_NAMER_000211,BR_NAMER_0011,2026-06-17,3033871.7,2935150.52,2173611.77,USD,NAMER,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0000730,ACC_NAMER_001387,CUST_NAMER_001387,BR_NAMER_0187,2026-06-20,504098.0,536340.42,429590.71,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000731,ACC_NAMER_001549,CUST_NAMER_001549,BR_NAMER_0149,2026-06-26,845234.67,909072.51,832970.95,USD,NAMER,2026-06-26,2026-06-27,cash_20260630
CASHPOS_0000732,ACC_NAMER_000557,CUST_NAMER_000557,BR_NAMER_0157,2026-06-22,3801835.99,3968052.16,3110519.42,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000733,ACC_NAMER_000170,CUST_NAMER_000170,BR_NAMER_0170,2026-06-12,4839678.08,5397851.36,3804854.44,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000734,ACC_NAMER_001395,CUST_NAMER_001395,BR_NAMER_0195,2026-06-04,5469390.16,4910687.68,4448645.01,USD,NAMER,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0000735,ACC_NAMER_000177,CUST_NAMER_000177,BR_NAMER_0177,2026-06-08,414117.8,397950.44,335921.19,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0000736,ACC_NAMER_000773,CUST_NAMER_000773,BR_NAMER_0173,2026-06-28,4889280.91,4728122.77,4549125.96,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000737,ACC_NAMER_000528,CUST_NAMER_000528,BR_NAMER_0128,2026-06-17,1439502.12,1304073.35,1126289.06,USD,NAMER,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0000738,ACC_NAMER_000012,CUST_NAMER_000012,BR_NAMER_0012,2026-06-04,1368003.88,1528541.36,1073876.33,USD,NAMER,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0000739,ACC_NAMER_000621,CUST_NAMER_000621,BR_NAMER_0021,2026-06-18,2117802.41,2176771.1,1718183.15,USD,NAMER,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0000740,ACC_NAMER_000423,CUST_NAMER_000423,BR_NAMER_0023,2026-06-23,874643.54,888178.78,814120.96,USD,NAMER,2026-06-23,2026-06-24,cash_20260630
CASHPOS_0000741,ACC_NAMER_000288,CUST_NAMER_000288,BR_NAMER_0088,2026-06-13,368889.93,398330.05,374362.67,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000742,ACC_NAMER_000258,CUST_NAMER_000258,BR_NAMER_0058,2026-06-12,1596433.34,1520415.22,1434264.66,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000743,ACC_NAMER_000664,CUST_NAMER_000664,BR_NAMER_0064,2026-06-12,5161344.73,5570383.67,4245735.89,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000744,ACC_NAMER_000065,CUST_NAMER_000065,BR_NAMER_0065,2026-06-01,5073596.81,4647262.69,3882072.23,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000745,ACC_NAMER_001275,CUST_NAMER_001275,BR_NAMER_0075,2026-06-21,1856615.81,1838714.87,1607193.81,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000746,ACC_NAMER_000598,CUST_NAMER_000598,BR_NAMER_0198,2026-06-16,4154969.39,4121641.21,3011453.28,USD,NAMER,2026-06-16,2026-06-17,cash_20260630
CASHPOS_0000747,ACC_NAMER_000201,CUST_NAMER_000201,BR_NAMER_0001,2026-06-17,2051421.65,2055084.48,1752869.54,USD,NAMER,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0000748,ACC_NAMER_001442,CUST_NAMER_001442,BR_NAMER_0042,2026-06-09,3626525.92,4054527.1,3567875.66,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000749,ACC_NAMER_000257,CUST_NAMER_000257,BR_NAMER_0057,2026-06-13,1138393.33,1203450.34,969503.67,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000750,ACC_NAMER_000530,CUST_NAMER_000530,BR_NAMER_0130,2026-06-28,5085539.67,4683205.26,4349543.56,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000751,ACC_NAMER_001411,CUST_NAMER_001411,BR_NAMER_0011,2026-06-18,4039596.58,3864669.13,2937028.57,USD,NAMER,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0000752,ACC_NAMER_001286,CUST_NAMER_001286,BR_NAMER_0086,2026-06-11,4047898.22,3571490.02,2904136.27,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000753,ACC_NAMER_000076,CUST_NAMER_000076,BR_NAMER_0076,2026-06-01,993504.51,877612.85,618994.06,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000754,ACC_NAMER_000842,CUST_NAMER_000842,BR_NAMER_0042,2026-06-20,1877152.61,1819577.11,1553549.33,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000755,ACC_NAMER_000947,CUST_NAMER_000947,BR_NAMER_0147,2026-06-11,4020376.73,3850587.61,3478754.52,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000756,ACC_NAMER_000116,CUST_NAMER_000116,BR_NAMER_0116,2026-06-25,1931094.64,2032232.72,1433129.47,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0000757,ACC_NAMER_000813,CUST_NAMER_000813,BR_NAMER_0013,2026-06-16,566015.69,578031.43,506283.66,USD,NAMER,2026-06-16,2026-06-17,cash_20260630
CASHPOS_0000758,ACC_NAMER_001213,CUST_NAMER_001213,BR_NAMER_0013,2026-06-25,4319136.3,4187880.29,3701916.85,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
