loan_id,customer_id,account_id,branch_id,loan_start_date,loan_amount,outstanding_balance,interest_rate,currency_code,region_code,start_date,end_date,baseline,loan_type
LOAN_NAMER_001672,CUST_NAMER_000072,ACC_NAMER_000072,BR_NAMER_0072,2025-11-20,426902.65,135208.46,5.6,USD,NAMER,2025-11-20,2027-01-01,loan_20260629,Retail
LOAN_NAMER_000715,CUST_NAMER_000715,ACC_NAMER_000715,BR_NAMER_0115,2026-02-12,906696.66,177434.85,5.65,USD,NAMER,2026-02-12,2027-11-20,loan_20260629,SME
LOAN_NAMER_000194,CUST_NAMER_000194,ACC_NAMER_000194,BR_NAMER_0194,2026-04-30,511224.71,86751.96,6.51,USD,NAMER,2026-04-30,2027-04-14,loan_20260629,Retail
LOAN_NAMER_000441,CUST_NAMER_000441,ACC_NAMER_000441,BR_NAMER_0041,2025-02-07,978879.8,860808.01,4.48,USD,NAMER,2025-02-07,2025-11-19,loan_20260629,SME
LOAN_NAMER_000574,CUST_NAMER_000574,ACC_NAMER_000574,BR_NAMER_0174,2025-10-20,1613739.75,1444875.41,11.44,USD,NAMER,2025-10-20,2027-01-18,loan_20260629,SME
LOAN_NAMER_000504,CUST_NAMER_000504,ACC_NAMER_000504,BR_NAMER_0104,2025-02-18,1963947.37,900964.02,8.49,USD,NAMER,2025-02-18,2026-04-23,loan_20260629,Corporate
LOAN_NAMER_000606,CUST_NAMER_000606,ACC_NAMER_000606,BR_NAMER_0006,2025-10-07,2645821.41,718364.16,7.94,USD,NAMER,2025-10-07,2026-05-12,loan_20260629,Corporate
LOAN_NAMER_001055,CUST_NAMER_001055,ACC_NAMER_001055,BR_NAMER_0055,2026-01-12,147958.85,136442.87,9.14,USD,NAMER,2026-01-12,2027-07-03,loan_20260629,Retail
LOAN_NAMER_001609,CUST_NAMER_000009,ACC_NAMER_000009,BR_NAMER_0009,2026-02-14,1703178.07,755477.21,5.77,USD,NAMER,2026-02-14,2027-08-08,loan_20260629,SME
LOAN_NAMER_000004,CUST_NAMER_000004,ACC_NAMER_000004,BR_NAMER_0004,2026-01-31,213886.3,140920.0,8.78,USD,NAMER,2026-01-31,2027-04-13,loan_20260629,Retail
LOAN_NAMER_001042,CUST_NAMER_001042,ACC_NAMER_001042,BR_NAMER_0042,2025-07-11,319797.22,283727.52,13.74,USD,NAMER,2025-07-11,2027-03-01,loan_20260629,Retail
LOAN_NAMER_001108,CUST_NAMER_001108,ACC_NAMER_001108,BR_NAMER_0108,2026-05-25,9134184.82,3735741.48,13.18,USD,NAMER,2026-05-25,2027-09-03,loan_20260629,Corporate
LOAN_NAMER_000468,CUST_NAMER_000468,ACC_NAMER_000468,BR_NAMER_0068,2025-10-01,387488.94,257003.92,4.31,USD,NAMER,2025-10-01,2026-03-24,loan_20260629,Retail
LOAN_NAMER_000322,CUST_NAMER_000322,ACC_NAMER_000322,BR_NAMER_0122,2026-03-11,10224740.9,3721112.68,13.75,USD,NAMER,2026-03-11,2026-08-28,loan_20260629,Corporate
LOAN_NAMER_000006,CUST_NAMER_000006,ACC_NAMER_000006,BR_NAMER_0006,2026-03-17,358383.8,192995.95,10.55,USD,NAMER,2026-03-17,2028-02-21,loan_20260629,Retail
LOAN_NAMER_000223,CUST_NAMER_000223,ACC_NAMER_000223,BR_NAMER_0023,2025-07-04,9902857.69,7705086.04,7.28,USD,NAMER,2025-07-04,2027-04-13,loan_20260629,Corporate
LOAN_NAMER_000548,CUST_NAMER_000548,ACC_NAMER_000548,BR_NAMER_0148,2025-10-28,2102877.54,1750989.11,7.94,USD,NAMER,2025-10-28,2026-12-20,loan_20260629,Corporate
LOAN_NAMER_000229,CUST_NAMER_000229,ACC_NAMER_000229,BR_NAMER_0029,2025-04-16,393355.92,131783.65,6.92,USD,NAMER,2025-04-16,2025-10-04,loan_20260629,Retail
LOAN_NAMER_000040,CUST_NAMER_000040,ACC_NAMER_000040,BR_NAMER_0040,2025-12-02,88097.12,25698.08,4.06,USD,NAMER,2025-12-02,2026-12-29,loan_20260629,Retail
LOAN_NAMER_000543,CUST_NAMER_000543,ACC_NAMER_000543,BR_NAMER_0143,2025-11-10,445140.54,309872.16,6.83,USD,NAMER,2025-11-10,2027-05-10,loan_20260629,SME
LOAN_NAMER_000243,CUST_NAMER_000243,ACC_NAMER_000243,BR_NAMER_0043,2026-03-13,9902216.4,3778217.56,13.4,USD,NAMER,2026-03-13,2026-11-28,loan_20260629,Corporate
LOAN_NAMER_001716,CUST_NAMER_000116,ACC_NAMER_000116,BR_NAMER_0116,2026-03-31,11064556.19,6951550.73,4.98,USD,NAMER,2026-03-31,2027-06-23,loan_20260629,Corporate
LOAN_NAMER_000137,CUST_NAMER_000137,ACC_NAMER_000137,BR_NAMER_0137,2026-04-03,1504960.31,994297.87,7.69,USD,NAMER,2026-04-03,2026-08-14,loan_20260629,SME
LOAN_NAMER_001079,CUST_NAMER_001079,ACC_NAMER_001079,BR_NAMER_0079,2025-12-28,10791479.6,3498274.05,5.06,USD,NAMER,2025-12-28,2027-12-17,loan_20260629,Corporate
LOAN_NAMER_001581,CUST_NAMER_001581,ACC_NAMER_001581,BR_NAMER_0181,2026-03-22,469558.28,324613.01,11.63,USD,NAMER,2026-03-22,2027-03-28,loan_20260629,Retail
LOAN_NAMER_001418,CUST_NAMER_001418,ACC_NAMER_001418,BR_NAMER_0018,2025-02-28,1412542.82,559789.73,9.73,USD,NAMER,2025-02-28,2025-08-13,loan_20260629,SME
LOAN_NAMER_001434,CUST_NAMER_001434,ACC_NAMER_001434,BR_NAMER_0034,2026-02-20,11010915.3,9865682.54,15.21,USD,NAMER,2026-02-20,2027-05-28,loan_20260629,Corporate
LOAN_NAMER_000830,CUST_NAMER_000830,ACC_NAMER_000830,BR_NAMER_0030,2026-06-10,1198828.17,856572.7,15.07,USD,NAMER,2026-06-10,2027-02-18,loan_20260629,SME
LOAN_NAMER_000446,CUST_NAMER_000446,ACC_NAMER_000446,BR_NAMER_0046,2025-02-01,209337.9,54720.4,11.34,USD,NAMER,2025-02-01,2025-09-25,loan_20260629,Retail
LOAN_NAMER_000843,CUST_NAMER_000843,ACC_NAMER_000843,BR_NAMER_0043,2026-03-25,220358.36,45555.29,8.2,USD,NAMER,2026-03-25,2026-07-28,loan_20260629,Retail
LOAN_NAMER_000980,CUST_NAMER_000980,ACC_NAMER_000980,BR_NAMER_0180,2025-05-10,3469373.94,2449898.31,11.56,USD,NAMER,2025-05-10,2025-10-15,loan_20260629,Corporate
LOAN_NAMER_001698,CUST_NAMER_000098,ACC_NAMER_000098,BR_NAMER_0098,2025-08-30,2453462.51,2286803.63,10.99,USD,NAMER,2025-08-30,2026-12-08,loan_20260629,Corporate
LOAN_NAMER_001074,CUST_NAMER_001074,ACC_NAMER_001074,BR_NAMER_0074,2026-01-06,51837652.7,16961996.24,3.87,USD,NAMER,2026-01-06,2027-05-03,loan_20260629,Mega Corporate
LOAN_NAMER_001643,CUST_NAMER_000043,ACC_NAMER_000043,BR_NAMER_0043,2025-02-03,321892.08,92472.22,6.01,USD,NAMER,2025-02-03,2027-01-13,loan_20260629,Retail
LOAN_NAMER_000582,CUST_NAMER_000582,ACC_NAMER_000582,BR_NAMER_0182,2025-06-07,345205.22,85441.9,8.99,USD,NAMER,2025-06-07,2026-12-09,loan_20260629,SME
LOAN_NAMER_001589,CUST_NAMER_001589,ACC_NAMER_001589,BR_NAMER_0189,2026-01-15,255964.55,135457.72,9.42,USD,NAMER,2026-01-15,2027-04-30,loan_20260629,Retail
LOAN_NAMER_001770,CUST_NAMER_000170,ACC_NAMER_000170,BR_NAMER_0170,2026-03-31,6463029.55,3389111.68,8.93,USD,NAMER,2026-03-31,2026-09-15,loan_20260629,Corporate
LOAN_NAMER_000662,CUST_NAMER_000662,ACC_NAMER_000662,BR_NAMER_0062,2025-05-21,10142170.57,8444310.11,12.08,USD,NAMER,2025-05-21,2027-02-12,loan_20260629,Corporate
LOAN_NAMER_000437,CUST_NAMER_000437,ACC_NAMER_000437,BR_NAMER_0037,2026-01-11,195542.46,36537.2,15.17,USD,NAMER,2026-01-11,2027-05-23,loan_20260629,Retail
LOAN_NAMER_001670,CUST_NAMER_000070,ACC_NAMER_000070,BR_NAMER_0070,2025-11-18,1742871.25,695854.23,14.15,USD,NAMER,2025-11-18,2026-11-28,loan_20260629,SME
LOAN_NAMER_000377,CUST_NAMER_000377,ACC_NAMER_000377,BR_NAMER_0177,2025-09-13,56828.45,25637.13,10.85,USD,NAMER,2025-09-13,2026-04-07,loan_20260629,Retail
LOAN_NAMER_001330,CUST_NAMER_001330,ACC_NAMER_001330,BR_NAMER_0130,2025-01-27,1969669.24,461541.23,10.65,USD,NAMER,2025-01-27,2025-11-03,loan_20260629,SME
LOAN_NAMER_000315,CUST_NAMER_000315,ACC_NAMER_000315,BR_NAMER_0115,2026-05-27,831530.25,671695.58,13.03,USD,NAMER,2026-05-27,2028-02-06,loan_20260629,SME
LOAN_NAMER_000443,CUST_NAMER_000443,ACC_NAMER_000443,BR_NAMER_0043,2026-02-01,1997337.26,1454516.28,6.78,USD,NAMER,2026-02-01,2027-11-28,loan_20260629,SME
LOAN_NAMER_001038,CUST_NAMER_001038,ACC_NAMER_001038,BR_NAMER_0038,2025-05-01,883097.51,303555.69,4.88,USD,NAMER,2025-05-01,2026-04-24,loan_20260629,SME
LOAN_NAMER_000320,CUST_NAMER_000320,ACC_NAMER_000320,BR_NAMER_0120,2025-09-24,1673561.89,564993.79,12.99,USD,NAMER,2025-09-24,2027-03-24,loan_20260629,SME
LOAN_NAMER_000282,CUST_NAMER_000282,ACC_NAMER_000282,BR_NAMER_0082,2025-08-08,2208931.89,742442.57,13.0,USD,NAMER,2025-08-08,2027-07-25,loan_20260629,Corporate
LOAN_NAMER_000933,CUST_NAMER_000933,ACC_NAMER_000933,BR_NAMER_0133,2025-10-20,370830.64,79703.14,9.43,USD,NAMER,2025-10-20,2027-06-04,loan_20260629,Retail
LOAN_NAMER_001358,CUST_NAMER_001358,ACC_NAMER_001358,BR_NAMER_0158,2025-07-24,1625567.33,1303798.76,14.53,USD,NAMER,2025-07-24,2026-02-24,loan_20260629,SME
LOAN_NAMER_001604,CUST_NAMER_000004,ACC_NAMER_000004,BR_NAMER_0004,2025-05-19,7889604.45,1383663.0,10.42,USD,NAMER,2025-05-19,2025-10-31,loan_20260629,Corporate
LOAN_NAMER_000425,CUST_NAMER_000425,ACC_NAMER_000425,BR_NAMER_0025,2026-04-08,463266.18,188354.59,10.75,USD,NAMER,2026-04-08,2026-12-30,loan_20260629,Retail
LOAN_NAMER_000554,CUST_NAMER_000554,ACC_NAMER_000554,BR_NAMER_0154,2026-04-01,450380.07,386967.47,8.78,USD,NAMER,2026-04-01,2026-09-27,loan_20260629,Retail
LOAN_NAMER_000595,CUST_NAMER_000595,ACC_NAMER_000595,BR_NAMER_0195,2025-11-24,3812116.08,2202369.01,14.31,USD,NAMER,2025-11-24,2027-02-12,loan_20260629,Corporate
LOAN_NAMER_001764,CUST_NAMER_000164,ACC_NAMER_000164,BR_NAMER_0164,2025-03-08,536837.3,132869.17,4.22,USD,NAMER,2025-03-08,2026-12-21,loan_20260629,Retail
LOAN_NAMER_000369,CUST_NAMER_000369,ACC_NAMER_000369,BR_NAMER_0169,2025-10-25,1811978.55,1709622.34,15.42,USD,NAMER,2025-10-25,2026-11-26,loan_20260629,Corporate
LOAN_NAMER_001252,CUST_NAMER_001252,ACC_NAMER_001252,BR_NAMER_0052,2025-06-11,326942.65,97408.06,9.14,USD,NAMER,2025-06-11,2026-03-06,loan_20260629,Retail
LOAN_NAMER_001179,CUST_NAMER_001179,ACC_NAMER_001179,BR_NAMER_0179,2026-01-06,168857.99,74401.91,9.26,USD,NAMER,2026-01-06,2027-09-08,loan_20260629,Retail
LOAN_NAMER_001424,CUST_NAMER_001424,ACC_NAMER_001424,BR_NAMER_0024,2025-08-18,46961999.97,34748496.62,6.99,USD,NAMER,2025-08-18,2026-03-20,loan_20260629,Mega Corporate
LOAN_NAMER_001457,CUST_NAMER_001457,ACC_NAMER_001457,BR_NAMER_0057,2025-07-25,4540374.18,3255989.91,15.93,USD,NAMER,2025-07-25,2026-03-14,loan_20260629,Corporate
LOAN_NAMER_001442,CUST_NAMER_001442,ACC_NAMER_001442,BR_NAMER_0042,2025-08-31,395704.84,326635.31,14.99,USD,NAMER,2025-08-31,2027-04-18,loan_20260629,Retail
LOAN_NAMER_000228,CUST_NAMER_000228,ACC_NAMER_000228,BR_NAMER_0028,2025-01-27,835871.53,343564.7,4.25,USD,NAMER,2025-01-27,2026-05-01,loan_20260629,SME
LOAN_NAMER_001001,CUST_NAMER_001001,ACC_NAMER_001001,BR_NAMER_0001,2026-01-13,1550815.23,1305355.12,5.42,USD,NAMER,2026-01-13,2027-08-04,loan_20260629,Corporate
LOAN_NAMER_001091,CUST_NAMER_001091,ACC_NAMER_001091,BR_NAMER_0091,2025-05-13,296169.34,219255.45,5.67,USD,NAMER,2025-05-13,2027-04-29,loan_20260629,Retail
LOAN_NAMER_001621,CUST_NAMER_000021,ACC_NAMER_000021,BR_NAMER_0021,2025-03-30,1226388.5,392234.01,5.39,USD,NAMER,2025-03-30,2025-09-03,loan_20260629,SME
LOAN_NAMER_000964,CUST_NAMER_000964,ACC_NAMER_000964,BR_NAMER_0164,2025-11-13,6184853.75,998884.74,13.64,USD,NAMER,2025-11-13,2027-03-25,loan_20260629,Corporate
LOAN_NAMER_000067,CUST_NAMER_000067,ACC_NAMER_000067,BR_NAMER_0067,2026-05-06,37462768.23,20715663.68,9.21,USD,NAMER,2026-05-06,2028-01-24,loan_20260629,Mega Corporate
LOAN_NAMER_000394,CUST_NAMER_000394,ACC_NAMER_000394,BR_NAMER_0194,2026-02-25,44453416.52,22509536.18,7.35,USD,NAMER,2026-02-25,2027-07-19,loan_20260629,Mega Corporate
LOAN_NAMER_000580,CUST_NAMER_000580,ACC_NAMER_000580,BR_NAMER_0180,2025-03-17,660776.2,335516.27,13.96,USD,NAMER,2025-03-17,2025-10-21,loan_20260629,SME
LOAN_NAMER_000025,CUST_NAMER_000025,ACC_NAMER_000025,BR_NAMER_0025,2025-11-21,1085959.97,739202.12,5.42,USD,NAMER,2025-11-21,2026-05-05,loan_20260629,SME
LOAN_NAMER_000212,CUST_NAMER_000212,ACC_NAMER_000212,BR_NAMER_0012,2026-04-06,1834531.93,598804.12,6.23,USD,NAMER,2026-04-06,2027-10-25,loan_20260629,SME
LOAN_NAMER_001385,CUST_NAMER_001385,ACC_NAMER_001385,BR_NAMER_0185,2025-12-19,18833584.5,6756263.37,9.8,USD,NAMER,2025-12-19,2026-07-28,loan_20260629,Mega Corporate
LOAN_NAMER_000145,CUST_NAMER_000145,ACC_NAMER_000145,BR_NAMER_0145,2025-07-06,1651209.2,1374369.29,5.39,USD,NAMER,2025-07-06,2026-02-13,loan_20260629,SME
LOAN_NAMER_000537,CUST_NAMER_000537,ACC_NAMER_000537,BR_NAMER_0137,2026-03-20,1267229.67,1030663.88,10.1,USD,NAMER,2026-03-20,2027-11-14,loan_20260629,SME
LOAN_NAMER_000812,CUST_NAMER_000812,ACC_NAMER_000812,BR_NAMER_0012,2025-02-26,1216374.57,647752.47,13.22,USD,NAMER,2025-02-26,2025-10-01,loan_20260629,SME
LOAN_NAMER_001007,CUST_NAMER_001007,ACC_NAMER_001007,BR_NAMER_0007,2025-06-06,1521195.88,776153.67,10.37,USD,NAMER,2025-06-06,2026-07-12,loan_20260629,SME
LOAN_NAMER_000926,CUST_NAMER_000926,ACC_NAMER_000926,BR_NAMER_0126,2025-06-18,1898844.2,1342955.89,15.09,USD,NAMER,2025-06-18,2026-02-28,loan_20260629,SME
LOAN_NAMER_000086,CUST_NAMER_000086,ACC_NAMER_000086,BR_NAMER_0086,2025-11-27,6783587.0,4661171.25,15.12,USD,NAMER,2025-11-27,2026-10-13,loan_20260629,Corporate
LOAN_NAMER_001623,CUST_NAMER_000023,ACC_NAMER_000023,BR_NAMER_0023,2025-12-21,1896621.62,1329623.56,10.62,USD,NAMER,2025-12-21,2027-09-03,loan_20260629,SME
LOAN_NAMER_000273,CUST_NAMER_000273,ACC_NAMER_000273,BR_NAMER_0073,2025-10-18,270702.75,250181.93,11.89,USD,NAMER,2025-10-18,2026-04-06,loan_20260629,Retail
LOAN_NAMER_001162,CUST_NAMER_001162,ACC_NAMER_001162,BR_NAMER_0162,2025-09-14,2108594.99,1305661.89,10.31,USD,NAMER,2025-09-14,2026-07-02,loan_20260629,SME
LOAN_NAMER_001445,CUST_NAMER_001445,ACC_NAMER_001445,BR_NAMER_0045,2025-10-09,8303669.44,2528699.9,9.66,USD,NAMER,2025-10-09,2026-05-15,loan_20260629,Corporate
LOAN_NAMER_001106,CUST_NAMER_001106,ACC_NAMER_001106,BR_NAMER_0106,2025-11-07,1021320.05,575855.77,8.96,USD,NAMER,2025-11-07,2027-10-27,loan_20260629,SME
LOAN_NAMER_001625,CUST_NAMER_000025,ACC_NAMER_000025,BR_NAMER_0025,2025-04-06,263832.71,54830.12,10.91,USD,NAMER,2025-04-06,2026-12-01,loan_20260629,Retail
LOAN_NAMER_000631,CUST_NAMER_000631,ACC_NAMER_000631,BR_NAMER_0031,2025-06-22,8430893.81,3695389.18,5.04,USD,NAMER,2025-06-22,2027-05-19,loan_20260629,Corporate
LOAN_NAMER_001235,CUST_NAMER_001235,ACC_NAMER_001235,BR_NAMER_0035,2025-06-07,330927.13,104455.71,10.53,USD,NAMER,2025-06-07,2026-02-27,loan_20260629,Retail
LOAN_NAMER_001683,CUST_NAMER_000083,ACC_NAMER_000083,BR_NAMER_0083,2025-12-12,483857.63,226356.91,6.95,USD,NAMER,2025-12-12,2027-10-10,loan_20260629,Retail
LOAN_NAMER_000916,CUST_NAMER_000916,ACC_NAMER_000916,BR_NAMER_0116,2025-02-12,4575816.77,1094490.3,10.84,USD,NAMER,2025-02-12,2025-06-11,loan_20260629,Corporate
LOAN_NAMER_001234,CUST_NAMER_001234,ACC_NAMER_001234,BR_NAMER_0034,2025-03-25,1680803.52,575129.86,9.33,USD,NAMER,2025-03-25,2025-08-08,loan_20260629,SME
LOAN_NAMER_001037,CUST_NAMER_001037,ACC_NAMER_001037,BR_NAMER_0037,2025-09-29,96800.68,82405.55,12.75,USD,NAMER,2025-09-29,2026-07-31,loan_20260629,Retail
LOAN_NAMER_000506,CUST_NAMER_000506,ACC_NAMER_000506,BR_NAMER_0106,2026-03-03,358083.99,111368.07,14.68,USD,NAMER,2026-03-03,2026-07-02,loan_20260629,Retail
LOAN_NAMER_000274,CUST_NAMER_000274,ACC_NAMER_000274,BR_NAMER_0074,2026-05-25,57933.92,31956.73,11.0,USD,NAMER,2026-05-25,2028-03-03,loan_20260629,Retail
LOAN_NAMER_001198,CUST_NAMER_001198,ACC_NAMER_001198,BR_NAMER_0198,2025-10-24,386843.38,155215.12,9.99,USD,NAMER,2025-10-24,2026-11-27,loan_20260629,SME
LOAN_NAMER_001597,CUST_NAMER_001597,ACC_NAMER_001597,BR_NAMER_0197,2026-05-10,495803.45,108921.79,9.85,USD,NAMER,2026-05-10,2027-04-15,loan_20260629,Retail
LOAN_NAMER_000363,CUST_NAMER_000363,ACC_NAMER_000363,BR_NAMER_0163,2026-02-20,793032.16,514989.21,13.95,USD,NAMER,2026-02-20,2027-03-21,loan_20260629,SME
LOAN_NAMER_001454,CUST_NAMER_001454,ACC_NAMER_001454,BR_NAMER_0054,2026-04-10,518279.18,307260.17,7.59,USD,NAMER,2026-04-10,2026-09-21,loan_20260629,Retail
LOAN_NAMER_000623,CUST_NAMER_000623,ACC_NAMER_000623,BR_NAMER_0023,2025-03-03,891896.09,651163.46,13.56,USD,NAMER,2025-03-03,2025-11-09,loan_20260629,SME
LOAN_NAMER_000003,CUST_NAMER_000003,ACC_NAMER_000003,BR_NAMER_0003,2026-03-27,11056543.96,8657577.25,11.22,USD,NAMER,2026-03-27,2027-08-24,loan_20260629,Corporate
LOAN_NAMER_000007,CUST_NAMER_000007,ACC_NAMER_000007,BR_NAMER_0007,2026-05-11,330476.11,60429.06,12.94,USD,NAMER,2026-05-11,2027-11-27,loan_20260629,Retail
LOAN_NAMER_001002,CUST_NAMER_001002,ACC_NAMER_001002,BR_NAMER_0002,2025-07-28,319245.53,63850.88,8.65,USD,NAMER,2025-07-28,2026-10-09,loan_20260629,SME
LOAN_NAMER_000312,CUST_NAMER_000312,ACC_NAMER_000312,BR_NAMER_0112,2025-05-28,1189839.74,767879.08,9.76,USD,NAMER,2025-05-28,2026-07-12,loan_20260629,SME
LOAN_NAMER_001218,CUST_NAMER_001218,ACC_NAMER_001218,BR_NAMER_0018,2025-11-23,709487.09,170471.69,11.16,USD,NAMER,2025-11-23,2027-02-09,loan_20260629,SME
LOAN_NAMER_000927,CUST_NAMER_000927,ACC_NAMER_000927,BR_NAMER_0127,2026-02-13,332660.6,151156.16,5.27,USD,NAMER,2026-02-13,2026-09-24,loan_20260629,SME
LOAN_NAMER_000666,CUST_NAMER_000666,ACC_NAMER_000666,BR_NAMER_0066,2026-01-15,1055724.25,676214.11,13.67,USD,NAMER,2026-01-15,2027-09-24,loan_20260629,SME
LOAN_NAMER_000365,CUST_NAMER_000365,ACC_NAMER_000365,BR_NAMER_0165,2025-04-19,540899.46,312914.45,11.42,USD,NAMER,2025-04-19,2026-06-09,loan_20260629,Retail
LOAN_NAMER_001773,CUST_NAMER_000173,ACC_NAMER_000173,BR_NAMER_0173,2025-09-05,1586793.8,886663.24,9.15,USD,NAMER,2025-09-05,2027-03-26,loan_20260629,SME
LOAN_NAMER_000216,CUST_NAMER_000216,ACC_NAMER_000216,BR_NAMER_0016,2025-05-06,67131.27,29294.0,8.0,USD,NAMER,2025-05-06,2026-05-04,loan_20260629,Retail
LOAN_NAMER_001739,CUST_NAMER_000139,ACC_NAMER_000139,BR_NAMER_0139,2026-04-06,125737.57,93113.02,14.28,USD,NAMER,2026-04-06,2027-03-15,loan_20260629,Retail
LOAN_NAMER_000028,CUST_NAMER_000028,ACC_NAMER_000028,BR_NAMER_0028,2025-05-25,6083012.02,4323151.38,14.27,USD,NAMER,2025-05-25,2025-11-30,loan_20260629,Corporate
LOAN_NAMER_001573,CUST_NAMER_001573,ACC_NAMER_001573,BR_NAMER_0173,2025-02-21,886449.08,797254.26,10.19,USD,NAMER,2025-02-21,2026-03-15,loan_20260629,SME
LOAN_NAMER_000526,CUST_NAMER_000526,ACC_NAMER_000526,BR_NAMER_0126,2026-01-29,629695.55,148938.12,14.11,USD,NAMER,2026-01-29,2028-01-19,loan_20260629,SME
LOAN_NAMER_001651,CUST_NAMER_000051,ACC_NAMER_000051,BR_NAMER_0051,2026-03-05,918616.18,278698.02,10.67,USD,NAMER,2026-03-05,2027-02-12,loan_20260629,SME
LOAN_NAMER_000947,CUST_NAMER_000947,ACC_NAMER_000947,BR_NAMER_0147,2025-06-13,685707.46,569908.34,5.01,USD,NAMER,2025-06-13,2026-08-12,loan_20260629,SME
LOAN_NAMER_000639,CUST_NAMER_000639,ACC_NAMER_000639,BR_NAMER_0039,2025-11-17,398913.74,147317.36,13.93,USD,NAMER,2025-11-17,2026-08-28,loan_20260629,Retail
LOAN_NAMER_000303,CUST_NAMER_000303,ACC_NAMER_000303,BR_NAMER_0103,2025-06-13,1826484.78,448009.74,5.69,USD,NAMER,2025-06-13,2027-02-03,loan_20260629,SME
LOAN_NAMER_000719,CUST_NAMER_000719,ACC_NAMER_000719,BR_NAMER_0119,2026-04-24,317110.89,237329.87,14.04,USD,NAMER,2026-04-24,2027-12-15,loan_20260629,Retail
LOAN_NAMER_000692,CUST_NAMER_000692,ACC_NAMER_000692,BR_NAMER_0092,2025-11-12,2100049.89,1556126.06,7.68,USD,NAMER,2025-11-12,2027-07-04,loan_20260629,SME
LOAN_NAMER_001717,CUST_NAMER_000117,ACC_NAMER_000117,BR_NAMER_0117,2025-01-24,406880.99,123812.44,5.11,USD,NAMER,2025-01-24,2025-07-25,loan_20260629,Retail
LOAN_NAMER_001224,CUST_NAMER_001224,ACC_NAMER_001224,BR_NAMER_0024,2026-02-07,1890417.48,436882.8,13.5,USD,NAMER,2026-02-07,2027-10-07,loan_20260629,SME
LOAN_NAMER_000625,CUST_NAMER_000625,ACC_NAMER_000625,BR_NAMER_0025,2026-04-14,5981321.92,1171431.42,6.1,USD,NAMER,2026-04-14,2027-03-16,loan_20260629,Corporate
LOAN_NAMER_000008,CUST_NAMER_000008,ACC_NAMER_000008,BR_NAMER_0008,2025-08-09,1675084.77,1455119.71,10.99,USD,NAMER,2025-08-09,2027-06-27,loan_20260629,SME
LOAN_NAMER_000257,CUST_NAMER_000257,ACC_NAMER_000257,BR_NAMER_0057,2025-12-28,117193.11,85188.36,6.21,USD,NAMER,2025-12-28,2026-05-16,loan_20260629,Retail
LOAN_NAMER_000804,CUST_NAMER_000804,ACC_NAMER_000804,BR_NAMER_0004,2025-02-21,301554.85,51207.6,6.99,USD,NAMER,2025-02-21,2026-03-06,loan_20260629,Retail
LOAN_NAMER_000026,CUST_NAMER_000026,ACC_NAMER_000026,BR_NAMER_0026,2026-05-22,828087.18,214554.29,12.74,USD,NAMER,2026-05-22,2028-04-22,loan_20260629,SME
LOAN_NAMER_000337,CUST_NAMER_000337,ACC_NAMER_000337,BR_NAMER_0137,2026-04-27,3715388.08,2859123.38,8.63,USD,NAMER,2026-04-27,2027-05-14,loan_20260629,Corporate
LOAN_NAMER_000573,CUST_NAMER_000573,ACC_NAMER_000573,BR_NAMER_0173,2025-01-09,1957762.11,1468249.04,13.66,USD,NAMER,2025-01-09,2025-07-28,loan_20260629,SME
LOAN_NAMER_000048,CUST_NAMER_000048,ACC_NAMER_000048,BR_NAMER_0048,2026-03-18,91138.59,78809.71,8.65,USD,NAMER,2026-03-18,2026-10-31,loan_20260629,Retail
LOAN_NAMER_001332,CUST_NAMER_001332,ACC_NAMER_001332,BR_NAMER_0132,2025-09-28,421246.91,345057.02,14.35,USD,NAMER,2025-09-28,2027-01-05,loan_20260629,Retail
LOAN_NAMER_000107,CUST_NAMER_000107,ACC_NAMER_000107,BR_NAMER_0107,2026-02-17,485515.05,88726.49,4.6,USD,NAMER,2026-02-17,2027-05-27,loan_20260629,Retail
LOAN_NAMER_000350,CUST_NAMER_000350,ACC_NAMER_000350,BR_NAMER_0150,2025-02-16,403688.48,165386.06,12.07,USD,NAMER,2025-02-16,2026-07-01,loan_20260629,SME
LOAN_NAMER_000056,CUST_NAMER_000056,ACC_NAMER_000056,BR_NAMER_0056,2025-02-22,146518.29,54956.15,9.49,USD,NAMER,2025-02-22,2026-12-27,loan_20260629,Retail
LOAN_NAMER_000239,CUST_NAMER_000239,ACC_NAMER_000239,BR_NAMER_0039,2025-07-19,1814680.45,1361232.79,9.48,USD,NAMER,2025-07-19,2026-10-23,loan_20260629,SME
LOAN_NAMER_000214,CUST_NAMER_000214,ACC_NAMER_000214,BR_NAMER_0014,2025-10-23,2271510.36,804756.78,13.94,USD,NAMER,2025-10-23,2026-04-06,loan_20260629,Corporate
LOAN_NAMER_000121,CUST_NAMER_000121,ACC_NAMER_000121,BR_NAMER_0121,2026-01-31,550515.51,287921.06,13.5,USD,NAMER,2026-01-31,2027-09-29,loan_20260629,Retail
LOAN_NAMER_001133,CUST_NAMER_001133,ACC_NAMER_001133,BR_NAMER_0133,2026-04-07,1112908.9,507827.58,12.63,USD,NAMER,2026-04-07,2028-01-20,loan_20260629,SME
LOAN_NAMER_001031,CUST_NAMER_001031,ACC_NAMER_001031,BR_NAMER_0031,2025-10-14,2129805.1,746948.75,5.21,USD,NAMER,2025-10-14,2027-09-29,loan_20260629,SME
